Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
6080,Medium,0.04,30.73,4.0,1402,Wesley Tate,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Illinois,Chicago,60653,2015-01-21,2015-01-22,-20.79,48,1420.84,43079
23297,Not Specified,0.0,8.6,6.19,1405,Crystal Floyd,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Michigan,Battle Creek,49017,2015-01-15,2015-01-15,-33.21154,12,111.97,86144
24080,Medium,0.04,30.73,4.0,1405,Crystal Floyd,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Michigan,Battle Creek,49017,2015-01-21,2015-01-22,-20.79,12,355.21,86145
19417,Medium,0.0,65.99,5.26,1410,Charles Ward,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,g520,0.59,United States,West,California,Moreno Valley,92553,2015-04-07,2015-04-08,369.9987,9,536.23,87086
24407,Not Specified,0.08,3.38,0.85,1412,Marc Ray,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Fluorescent Desk Style Markers,0.48,United States,West,California,Mountain View,94043,2015-02-02,2015-02-04,20.4536,12,38.81,87087
1417,Medium,0.0,65.99,5.26,1413,Pamela Wiley,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,g520,0.59,United States,East,Massachusetts,Boston,2113,2015-04-07,2015-04-08,542.25,36,2144.92,10277
6406,Not Specified,0.02,16.48,1.99,1413,Pamela Wiley,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,Maxell DVD-RAM Discs,0.42,United States,East,Massachusetts,Boston,2113,2015-02-02,2015-02-04,69.61,27,484.56,45539
25129,Critical,0.02,417.4,75.23,1416,Betsy Gibson,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,0.79,United States,Central,Indiana,Indianapolis,46203,2015-05-06,2015-05-07,-634.8654,1,471.21,90538
24722,High,0.04,46.89,5.1,1416,Betsy Gibson,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,0.46,United States,Central,Indiana,Indianapolis,46203,2015-06-25,2015-06-27,87.12,4,182.61,90540
22823,Low,0.07,4.84,0.71,1418,Rebecca Lindsey,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,United States,Central,Indiana,Kokomo,46901,2015-01-01,2015-01-03,25.240199999999998,8,36.58,90539
24295,Not Specified,0.01,124.49,51.94,1419,Brooke Lancaster,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,United States,Central,Indiana,Lafayette,47905,2015-06-25,2015-06-26,-94.674645,18,2376.12,90540
19024,Low,0.05,350.99,39.0,1424,Robyn Zhou,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Leather Executive Chair,0.55,United States,West,Colorado,Englewood,80112,2015-01-12,2015-01-14,451.2804,3,1020.08,89448
19025,Low,0.0,8.74,1.39,1424,Robyn Zhou,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,United States,West,Colorado,Englewood,80112,2015-01-12,2015-01-16,44.988,7,65.2,89448
19026,Low,0.02,1.98,0.7,1424,Robyn Zhou,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,United States,West,Colorado,Englewood,80112,2015-01-12,2015-01-16,-20.732799999999997,11,22.59,89448
23620,Not Specified,0.05,8.04,8.94,1424,Robyn Zhou,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,United States,West,Colorado,Englewood,80112,2015-06-20,2015-06-22,-164.39479999999998,15,121.36,89449
22824,Low,0.04,2036.48,14.7,1425,Gregory Crane,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,United States,West,Colorado,Fort Collins,80525,2015-01-01,2015-01-06,-4793.004,1,2013.67,89450
22407,Low,0.09,125.99,2.5,1427,Stacy Gould,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,Central,Michigan,Bay City,48708,2015-02-05,2015-02-09,1258.7876999999999,18,1824.33,90905
19810,Not Specified,0.05,9.78,1.39,1432,Kerry Green,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.39,United States,Central,Indiana,Indianapolis,46203,2015-03-05,2015-03-06,74.2785,11,107.65,86826
18762,Low,0.07,10.98,4.8,1432,Kerry Green,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",0.36,United States,Central,Indiana,Indianapolis,46203,2015-06-20,2015-06-27,52.92,16,165.21,86827
19811,Not Specified,0.02,3.28,3.97,1433,Frances Jackson,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,Central,Indiana,Jeffersonville,47130,2015-03-05,2015-03-06,-66.35,7,25.15,86826
20124,High,0.07,300.98,64.73,1433,Frances Jackson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,United States,Central,Indiana,Jeffersonville,47130,2015-05-19,2015-05-21,1399.6400000000003,14,4285.56,86828
20125,High,0.01,20.98,45.0,1433,Frances Jackson,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,United States,Central,Indiana,Jeffersonville,47130,2015-05-19,2015-05-19,232.64200000000028,28,631.37,86828
21955,Critical,0.01,80.98,35.0,1438,Jean Weiss Diaz,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",0.83,United States,East,Ohio,Elyria,44035,2015-01-22,2015-01-24,-409.3736,3,267.83,90120
23415,Critical,0.05,6.48,6.22,1439,Kyle Kaufman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1894,0.37,United States,East,Ohio,Euclid,44117,2015-04-28,2015-04-29,-29.07,3,21.46,90121
22672,Not Specified,0.04,177.98,0.99,1442,Rodney Field,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center,0.56,United States,Central,Missouri,Springfield,65807,2015-06-25,2015-06-27,1909.8854999999996,15,2767.95,89076
21945,Low,0.02,15.99,13.18,1442,Rodney Field,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,United States,Central,Missouri,Springfield,65807,2015-01-30,2015-02-03,-76.9925,7,123.03,89077
21946,Low,0.09,46.94,6.77,1442,Rodney Field,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.44,United States,Central,Missouri,Springfield,65807,2015-01-30,2015-01-30,297.96959999999996,10,431.84,89077
23793,Medium,0.1,218.08,18.06,1450,Veronica Peck,Express Air,Consumer,Furniture,Chairs & Chairmats,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,United States,West,California,South Lake Tahoe,96150,2015-05-24,2015-05-25,1318.83,12,2366.51,86735
25006,High,0.05,85.99,0.99,1459,Steve Raynor,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory34,0.55,United States,South,South Carolina,Taylors,29687,2015-04-05,2015-04-07,36.215999999999994,4,291.64,86734
18105,High,0.05,12.95,4.98,1461,Norman Adams,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,United States,Central,Indiana,Lafayette,47905,2015-06-02,2015-06-04,134.16825,19,252.36,86397
23735,High,0.0,65.99,8.99,1466,Wesley Reid,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5180,0.56,United States,Central,Nebraska,Columbus,68601,2015-06-11,2015-06-13,253.30319999999998,10,575.07,91115
25917,Low,0.04,130.98,54.74,1466,Wesley Reid,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,United States,Central,Nebraska,Columbus,68601,2015-06-12,2015-06-12,-723.784,14,1781.66,91116
25915,Low,0.04,105.29,10.12,1469,Vicki Zhu Daniels,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0.79,United States,West,Utah,Clearfield,84015,2015-06-12,2015-06-16,589.188,9,940.64,91116
25916,Low,0.07,31.76,45.51,1469,Vicki Zhu Daniels,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,0.65,United States,West,Utah,Clearfield,84015,2015-06-12,2015-06-14,-1314.992,18,439.27,91116
21710,High,0.03,420.98,19.99,1471,Danielle Daniel,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,United States,East,Ohio,Westerville,43081,2015-03-21,2015-03-22,3043.0310999999997,10,4410.19,87077
23958,Not Specified,0.02,30.98,6.5,1472,Tommy Ellis Ritchie,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,United States,East,Ohio,Westlake,44145,2015-06-30,2015-07-01,-44.624,17,552.89,87078
22313,Medium,0.05,20.27,3.99,1472,Tommy Ellis Ritchie,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,United States,East,Ohio,Westlake,44145,2015-05-25,2015-05-26,309.254,30,621.56,87079
24937,Critical,0.04,9.78,1.99,1473,Paul Puckett,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",0.43,United States,East,Ohio,Wooster,44691,2015-01-21,2015-01-22,61.292699999999996,9,88.83,87076
7544,Not Specified,0.07,8.95,2.01,1481,Marvin MacDonald,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",0.39,United States,West,California,Los Angeles,90049,2015-03-27,2015-03-28,91.73,36,307.65,53953
25544,Not Specified,0.07,8.95,2.01,1482,Michael Tanner,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",0.39,United States,Central,Michigan,Bay City,48708,2015-03-27,2015-03-28,53.067899999999995,9,76.91,91362
22745,Not Specified,0.05,9.65,6.22,1482,Michael Tanner,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,United States,Central,Michigan,Bay City,48708,2015-02-28,2015-02-28,-14.6432,15,151.34,91363
21806,High,0.06,99.99,19.99,1484,Alison Stewart,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,0.52,United States,Central,Illinois,Des Plaines,60016,2015-03-11,2015-03-14,-127.56,3,290.24,91235
21807,High,0.0,193.17,19.99,1484,Alison Stewart,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Fellowes Staxonsteel® Drawer Files,0.71,United States,Central,Illinois,Des Plaines,60016,2015-03-11,2015-03-12,282.18,5,971.4,91235
21808,High,0.08,20.99,3.3,1484,Alison Stewart,Express Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory39,0.81,United States,Central,Illinois,Des Plaines,60016,2015-03-11,2015-03-11,-96.338,11,193.51,91235
22763,Not Specified,0.04,11.5,7.19,1485,Wayne Sutherland,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Covers for Plastic or Wire Binding Elements,0.4,United States,Central,Illinois,Downers Grove,60516,2015-02-20,2015-02-23,-23.35788,14,157.81,91236
22764,Not Specified,0.02,15.7,11.25,1485,Wayne Sutherland,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Hanging Personal Folder File,0.6,United States,Central,Illinois,Downers Grove,60516,2015-02-20,2015-02-21,-18.2416,1,19.44,91236
22765,Not Specified,0.05,225.02,28.66,1485,Wayne Sutherland,Delivery Truck,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,Tennsco Double-Tier Lockers,0.72,United States,Central,Illinois,Downers Grove,60516,2015-02-20,2015-02-22,1428.9104,21,4636.63,91236
18460,High,0.04,119.99,14.0,1492,Don Beard,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson C82 Color Inkjet Printer,0.36,United States,Central,Missouri,Ozark,65721,2015-06-16,2015-06-18,509.9583,6,739.07,88004
19472,Critical,0.06,8.37,10.16,1494,Kate Lehman,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Westinghouse Clip-On Gooseneck Lamps,0.59,United States,East,Maryland,Dundalk,21222,2015-03-11,2015-03-13,-255.65,18,157.64,85880
19473,Critical,0.09,6.48,9.17,1494,Kate Lehman,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,United States,East,Maryland,Dundalk,21222,2015-03-11,2015-03-13,-76.54,6,42.16,85880
24286,Critical,0.09,6.28,5.29,1497,Gloria Jacobs,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® 200 Class™ Desk Accessories, Burgundy",0.43,United States,East,New York,Elmira,14901,2015-03-11,2015-03-12,-10.09,2,14.08,85880
24287,Critical,0.03,15.14,4.53,1497,Gloria Jacobs,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,United States,East,New York,Elmira,14901,2015-03-11,2015-03-13,-92.87,17,256.73,85880
20016,Medium,0.05,2.16,6.05,1499,Charlotte L Doyle,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Florida,Coral Gables,33134,2015-02-04,2015-02-05,-298.886,8,18.59,90731
20017,Medium,0.03,6.48,6.6,1499,Charlotte L Doyle,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 21,0.37,United States,South,Florida,Coral Gables,33134,2015-02-04,2015-02-05,-145.852,9,58.83,90731
20018,Medium,0.08,146.05,80.2,1499,Charlotte L Doyle,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,United States,South,Florida,Coral Gables,33134,2015-02-04,2015-02-05,-27.951,11,1557.66,90731
21682,Critical,0.08,3.69,0.5,1502,Renee Huang,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 487,0.38,United States,South,Florida,Coral Springs,33065,2015-05-07,2015-05-10,-3.6547,38,129.43,89193
18868,Low,0.08,5.84,1.0,1502,Renee Huang,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Omega® Colored Chalk, 12/Pack",0.38,United States,South,Florida,Coral Springs,33065,2015-06-29,2015-07-03,731.9219999999999,11,61.39,89194
18869,Low,0.0,205.99,8.99,1502,Renee Huang,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,United States,South,Florida,Coral Springs,33065,2015-06-29,2015-07-02,186.558,13,2435.52,89194
18061,Low,0.0,85.99,0.99,1505,Kay Schultz,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,Accessory4,0.85,United States,Central,Texas,College Station,77840,2015-06-13,2015-06-18,-138.03680000000003,6,464.86,86181
23329,Critical,0.09,20.98,1.49,1511,Joseph Dawson,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,0.35,United States,Central,Indiana,Muncie,47302,2015-06-22,2015-06-24,199.1823,14,288.67,90303
23470,Critical,0.06,55.48,4.85,1519,Randall Boykin,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1888,0.37,United States,East,Maine,Auburn,4210,2015-06-14,2015-06-14,711.0518999999999,19,1030.51,89957
23471,Critical,0.1,122.99,70.2,1522,Earl Watts,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,United States,Central,Minnesota,Hopkins,55305,2015-06-14,2015-06-15,-899.675,17,2026.91,89957
19269,High,0.04,11.34,5.01,1526,Larry Hall,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 188,0.36,United States,South,Alabama,Birmingham,35211,2015-02-10,2015-02-11,-189.224,10,115.53,86812
24974,Critical,0.03,30.98,8.99,1527,Neil Parker,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,United States,South,Alabama,Decatur,35601,2015-01-09,2015-01-11,0.5099999999999987,5,162.39,86813
22253,Low,0.03,65.99,5.26,1527,Neil Parker,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8860,0.56,United States,South,Alabama,Decatur,35601,2015-03-30,2015-04-09,-52.248000000000005,23,1316.03,86814
21455,Low,0.09,50.98,6.5,1527,Neil Parker,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Natural Multimedia Keyboard,0.73,United States,South,Alabama,Decatur,35601,2015-05-21,2015-05-28,70.17599999999999,28,1395.41,86815
24975,Critical,0.01,525.98,19.99,1528,Brad Stark,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,United States,South,North Carolina,Eden,27288,2015-01-09,2015-01-11,-161.924,9,4920.81,86813
21199,Critical,0.07,4.91,0.5,1531,Jon Ayers,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 508,0.36,United States,South,Florida,Palm Coast,32137,2015-01-17,2015-01-18,-157.696,6,28.22,88852
21596,High,0.02,4.89,4.93,1533,Nicole Reid,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,United States,Central,Missouri,University City,63130,2015-02-06,2015-02-07,-56.446,14,74.01,91328
21597,High,0.07,10.06,2.06,1533,Nicole Reid,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,Central,Missouri,University City,63130,2015-02-06,2015-02-07,33.189,5,48.1,91328
23147,Low,0.0,599.99,24.49,1548,John Bray,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,Canon Image Class D660 Copier,0.44,United States,Central,Indiana,Richmond,47374,2015-06-23,2015-06-25,-367.165,18,11015.82,88487
19627,Low,0.07,17.7,9.47,1551,Laurence Flowers,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Portfile® Personal File Boxes,0.59,United States,South,Mississippi,Biloxi,39530,2015-06-25,2015-07-01,-243.544,18,300.67,87488
20993,Critical,0.01,348.21,40.19,1552,Gary Koch,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,United States,South,Mississippi,Clinton,39056,2015-01-01,2015-01-04,-337.092,2,723.54,87486
24862,Not Specified,0.03,12.28,6.35,1553,Tara Powers Underwood,Regular Air,Small Business,Office Supplies,Paper,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,0.38,United States,South,Mississippi,Greenville,38701,2015-03-22,2015-03-24,68.67599999999999,7,87.53,87484
26135,High,0.04,10.98,3.99,1554,Joan Floyd,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Staples Surge Protector 6 outlet,0.58,United States,South,Mississippi,Gulfport,39503,2015-05-18,2015-05-18,481.032,15,172.22,87485
25409,High,0.03,124.49,51.94,1554,Joan Floyd,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,United States,South,Mississippi,Gulfport,39503,2015-02-13,2015-02-14,-4.018000000000001,7,894.88,87487
18294,Not Specified,0.06,2.89,0.99,1556,Carol Wood,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 482,0.38,United States,South,Virginia,Alexandria,22304,2015-06-01,2015-06-03,-2.0097,6,16.67,87425
18295,Not Specified,0.08,22.84,11.54,1556,Carol Wood,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1964,0.39,United States,South,Virginia,Alexandria,22304,2015-06-01,2015-06-03,-477.37200000000007,9,195.16,87425
18511,Low,0.09,60.98,49.0,1557,James Nicholson,Regular Air,Consumer,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,United States,South,Virginia,Annandale,22003,2015-03-25,2015-04-02,-954.758,15,879.62,87426
18512,Low,0.05,29.89,1.99,1557,James Nicholson,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,United States,South,Virginia,Annandale,22003,2015-03-25,2015-03-27,219.4734,12,361.19,87426
26229,Critical,0.1,226.67,28.16,1559,Zachary Maynard,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon GuestStacker Chair,0.59,United States,South,Virginia,Blacksburg,24060,2015-04-15,2015-04-17,-390.76800000000003,5,1088.26,87424
19130,High,0.02,11.34,11.25,1561,Edwin Coley,Regular Air,Corporate,Office Supplies,Paper,Small Box,Staples 1 Part Blank Computer Paper,0.36,United States,Central,Texas,Mansfield,76063,2015-03-01,2015-03-02,-155.21,9,105.75,88093
19208,Critical,0.05,12.2,6.02,1561,Edwin Coley,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Advantus Panel Wall Certificate Holder - 8.5x11,0.43,United States,Central,Texas,Mansfield,76063,2015-04-13,2015-04-14,-6.642,5,63.93,88094
20464,Medium,0.07,20.95,5.99,1574,Sherry Hurley,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",0.65,United States,South,North Carolina,Fayetteville,28314,2015-02-09,2015-02-10,27.233999999999998,19,391.4,86966
22127,Low,0.1,11.58,6.97,1580,Ronnie Nolan,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,United States,East,Maine,Waterville,4901,2015-02-16,2015-02-20,-8.398,1,14.53,90934
25013,Medium,0.03,19.04,6.38,1590,Lucille Buchanan,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",0.56,United States,East,Ohio,Willoughby,44094,2015-04-04,2015-04-04,83.7936,7,144.03,86668
25011,Medium,0.02,5.53,6.98,1593,Ronald O'Neill,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,0.39,United States,Central,Oklahoma,Bartlesville,74006,2015-04-04,2015-04-06,-77.82372,8,48.81,86668
21059,High,0.01,500.98,26.0,1595,Chad Henson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,United States,East,West Virginia,Huntington,25705,2015-05-11,2015-05-12,5078.538,14,7360.2,90796
21060,High,0.08,9.77,6.02,1595,Chad Henson,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,United States,East,West Virginia,Huntington,25705,2015-05-11,2015-05-12,23.276000000000003,9,89.06,90796
21061,High,0.09,3.28,0.98,1595,Chad Henson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 329,0.59,United States,East,West Virginia,Huntington,25705,2015-05-11,2015-05-13,17.754,42,134.97,90796
21928,Critical,0.1,9.11,2.15,1602,Frank Hess,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,United States,East,Maryland,Waldorf,20601,2015-04-10,2015-04-12,-3.9312,2,17.42,89680
23533,Critical,0.09,2.18,0.78,1603,Alex Watkins,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Stockwell Push Pins,0.52,United States,East,New York,Woodmere,11598,2015-01-16,2015-01-18,2.4548,9,19.12,89679
23534,Critical,0.05,179.29,29.21,1603,Alex Watkins,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.76,United States,East,New York,Woodmere,11598,2015-01-16,2015-01-18,-537.2797773200001,1,186.64,89679
18450,Medium,0.05,1.98,4.77,1606,Don Rogers,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Reinforcements for Hole-Punch Pages,0.4,United States,East,New York,Franklin Square,11010,2015-01-07,2015-01-08,-14.359820000000001,1,3.53,87993
18451,Medium,0.07,699.99,24.49,1606,Don Rogers,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,United States,East,New York,Franklin Square,11010,2015-01-07,2015-01-08,-2870.2775999999994,1,706.56,87993
18452,Medium,0.07,6783.02,24.49,1606,Don Rogers,Regular Air,Home Office,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,United States,East,New York,Franklin Square,11010,2015-01-07,2015-01-08,77.98359999999768,2,13121.07,87993
22921,Not Specified,0.01,15.16,15.09,1607,Kathleen Huang Hall,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.39,United States,East,New York,Freeport,11520,2015-04-15,2015-04-15,-200.85899999999998,7,110.93,87994
24951,Low,0.1,5.68,3.6,1607,Kathleen Huang Hall,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Preferred Stainless Steel Scissors,0.56,United States,East,New York,Freeport,11520,2015-02-06,2015-02-10,-33.2956,21,118.35,87995
22682,High,0.03,2.16,6.05,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,West,California,Sacramento,95823,2015-05-11,2015-05-12,-90.5855,7,17.31,87824
22683,High,0.03,9.71,9.45,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,United States,West,California,Sacramento,95823,2015-05-11,2015-05-11,-36.9,2,23.56,87824
18394,Low,0.06,40.97,1.99,1614,Wayne Lutz,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,United States,East,Massachusetts,Hopkinton,1748,2015-04-08,2015-04-12,341.19809999999995,12,494.49,87823
19501,High,0.09,12.88,4.59,1618,June Roberts,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,United States,Central,Indiana,Highland,46322,2015-04-06,2015-04-06,-175.13,13,158.13,90248
19502,High,0.02,45.99,4.99,1620,Gerald Petty,Express Air,Consumer,Technology,Telephones and Communication,Small Box,600 Series Non-Flip,0.57,United States,East,Pennsylvania,Lancaster,17602,2015-04-06,2015-04-07,3.96,4,163.01,90248
